book1,book2,prop1,prop2,count,pp1,pp2
bub_gb_cI5ZAAAAcAAJ,bub_gb_wxLPzUsGz4MC,0.9452054794520548,0.9452054794520548,276,292,292
bub_gb_cIgiXQSY1PcC,bub_gb_uupv7XqtosAC,0.9444444444444444,0.9375,510,540,544
bub_gb_cJ5T5dOXE1MC,teatropastoraled00bonauoft,0.9239130434782609,0.9139784946236559,340,368,372
bub_gb_cJLHRNIiOaUC,oeuvrescomplete45volt,0.9578947368421052,0.9629629629629629,364,380,378
bub_gb_cJLHRNIiOaUC,uvrescompletesd08unkngoog,0.9605263157894737,0.958005249343832,365,380,381
bub_gb_cJzxUFy0dnwC,bub_gb_-f7s82IHrHQC,0.9222222222222223,0.9325842696629213,83,90,89
bub_gb_cK8PT9-FJhUC,bub_gb_UFdVzfT_TW4C,0.9428571428571428,0.9611650485436893,396,420,412
bub_gb_cK8PT9-FJhUC,bub_gb_cO7jMSQJuUUC,0.9476190476190476,0.9544364508393285,398,420,417
bub_gb_cK94PhIabqwC,bub_gb_kzAtzQAhUzoC,0.9905660377358491,0.9545454545454546,210,212,220
bub_gb_cKPNoMfANqcC,bub_gb_d5LORcf_7MgC,0.9730878186968839,0.9648876404494382,687,706,712
bub_gb_cKPNoMfANqcC,historiedelareb00hydegoog,0.9079320113314447,0.905367231638418,641,706,708
bub_gb_cKXV3BwWCFcC,bub_gb_rFYtE0m_ALsC,0.954954954954955,0.9401330376940134,424,444,451
bub_gb_cL0RmaGprYgC,bub_gb_CFMe9bDaWM8C,0.9839816933638444,0.9684684684684685,430,437,444
bub_gb_cN0TOtuX4t8C,bub_gb_DQmQzs2R5YYC,0.9744245524296675,0.9719387755102041,381,391,392
bub_gb_cNFWOOPn-MwC,nouvellerelation01lecl,0.9191419141914191,0.9101307189542484,557,606,612
bub_gb_cNKuHvjoHCoC,bub_gb_3SRnd5k3HHsC,0.9411764705882353,0.9448818897637795,240,255,254
bub_gb_cNKuHvjoHCoC,bub_gb_TmxD4mm4WQUC,0.9450980392156862,0.9488188976377953,241,255,254
bub_gb_cNKuHvjoHCoC,bub_gb_zBSBo5TVhM4C,0.9529411764705882,0.9418604651162791,243,255,258
bub_gb_cNKuHvjoHCoC,bub_gb_zdzm9gY0DucC,0.9372549019607843,0.9299610894941635,239,255,257
bub_gb_cNSNO1ClKSsC,bub_gb_PAJI8PJezg4C,0.979381443298969,0.979381443298969,190,194,194
bub_gb_cNrTT78o-JcC,delleletterefami02fabr,0.9878345498783455,0.9575471698113207,406,411,424
bub_gb_cNw53w0ssuEC,bub_gb_RqZXUZWBHOwC,0.9592233009708738,0.9573643410852714,494,515,516
bub_gb_cO7jMSQJuUUC,bub_gb_UFdVzfT_TW4C,0.9544364508393285,0.9660194174757282,398,417,412
bub_gb_cO9NSJck2LkC,bub_gb_L2lSF2nFl9gC,0.9773071104387292,0.9758308157099698,646,661,662
bub_gb_cOxYjtv19U4C,bub_gb_CKutWJcsdPMC,0.9681978798586572,0.9733570159857904,548,566,563
bub_gb_cPc3z2vpUcYC,bub_gb_Lq5YHSi-c7wC,0.992831541218638,0.9685314685314685,277,279,286
bub_gb_cPt0FcJNFFIC,bub_gb_-9JGy9t7qjcC,0.9270833333333334,0.9468085106382979,89,96,94
bub_gb_cQA6MN_ZbVoC,bub_gb_F42HIZ203V8C,0.9157458563535912,0.9157458563535912,663,724,724
bub_gb_cQA6MN_ZbVoC,bub_gb_OkW4QhbZ0xYC,0.9433701657458563,0.9512534818941504,683,724,718
bub_gb_cQBr13fZm4YC,vitedesantiebeat00razz,0.9402985074626866,0.9264705882352942,819,871,884
bub_gb_cQFvpw5ReG4C,bub_gb_VZHLAry5NNYC,0.9050847457627119,0.9175257731958762,534,590,582
bub_gb_cQRLGCkZ1msC,bub_gb_7sfCQHF4dvMC,0.9296577946768061,0.914018691588785,489,526,535
bub_gb_cQUsqaZC8voC,bub_gb_5M9VaL6PT4MC,0.9542168674698795,0.9611650485436893,396,415,412
bub_gb_cQUsqaZC8voC,bub_gb_Z5IutPQTGMAC,0.9566265060240964,0.9682926829268292,397,415,410
bub_gb_cQsAAAAAQAAJ,verzeichnissder00illigoog,0.9007220216606499,0.9007220216606499,499,554,554
bub_gb_cQsAAAAAQAAJ,verzeichnissderk00kuge,0.9584837545126353,0.9348591549295775,531,554,568
bub_gb_cR1pEdmdUmEC,bub_gb_VPkbTQkc-cEC,0.9577464788732394,0.9444444444444444,272,284,288
bub_gb_cR1pEdmdUmEC,bub_gb_kI9KTt5GMLoC,0.9507042253521126,0.9507042253521126,270,284,284
bub_gb_cRNqLlPyfOsC,bub_gb_Rx2XV0tdpDQC,0.9475806451612904,0.9437751004016064,235,248,249
bub_gb_cRNqLlPyfOsC,bub_gb_kaLnMpz6QzYC,0.9516129032258065,0.9402390438247012,236,248,251
bub_gb_cRSjqGtEERUC,bub_gb_3hTMbNWdAWcC,0.9728682170542635,0.9728682170542635,251,258,258
bub_gb_cRSjqGtEERUC,bub_gb_UBpe5SZgyY0C,0.9651162790697675,0.9651162790697675,249,258,258
bub_gb_cRnKt-EJw08C,bub_gb_DXotolG9PU0C,0.9730848861283644,0.9710743801652892,470,483,484
bub_gb_cSQ5oVlnaT4C,bub_gb_KTTx3YoM6UEC,0.9604989604989606,0.9726315789473684,462,481,475
bub_gb_cSUbfCC3vEcC,bub_gb__o3S2qOjDrQC,0.955719557195572,0.9810606060606061,259,271,264
bub_gb_cSi9YhxoA2IC,bub_gb_2lyLjOJDXakC,0.9513513513513514,0.9539295392953929,352,370,369
bub_gb_cSiXfbAjlngC,histoiregnra41pr,0.911864406779661,0.911864406779661,538,590,590
bub_gb_cTqMU1O-f4IC,bub_gb_2YZt2P3M7bsC,0.9015151515151515,0.9153846153846154,357,396,390
bub_gb_cTqMU1O-f4IC,bub_gb_8PWS7xNo-JMC,0.9015151515151515,0.9153846153846154,357,396,390
bub_gb_cTrG3DbJFkMC,bub_gb_omxNUxH3qqsC,0.9277777777777778,0.907608695652174,167,180,184
bub_gb_cU3ePlIi9g4C,bub_gb_HT-a0XFxctIC,0.9634551495016611,0.9634551495016611,290,301,301
bub_gb_cU3ePlIi9g4C,recherchessurlan03smit,0.946843853820598,0.9437086092715232,285,301,302
bub_gb_cW6CD-C-R1EC,bub_gb_SQpwATr53ikC,0.9205607476635514,0.9380952380952381,394,428,420
bub_gb_cW6M6LMH0XUC,bub_gb_0C0VAAAAQAAJ,0.9273648648648649,0.9180602006688964,549,592,598
bub_gb_cW9d3azYKxsC,bub_gb_CgwxN_MHuDgC,0.9372056514913658,0.9372056514913658,597,637,637
bub_gb_cX5oWtDxUdYC,bub_gb_MWHgQEg6L60C,0.9058823529411765,0.9032258064516129,616,680,682
bub_gb_cX5oWtDxUdYC,bub_gb_pCVG888cHC0C,0.9191176470588235,0.9164222873900293,625,680,682
bub_gb_cXFLzvlOU_QC,bub_gb_SmOJjMPwPOMC,0.955249569707401,0.955249569707401,555,581,581
bub_gb_cXKrnSQdIQ4C,bub_gb_9BXtoZzIx9UC,0.9468085106382979,0.9468085106382979,267,282,282
bub_gb_cXY6gMiRDB4C,bub_gb_gA-X1ZG1CbcC,0.9402173913043478,0.9453551912568307,346,368,366
bub_gb_cXtnFhcHDBQC,b28770766_0001,0.9643705463182898,0.9575471698113207,406,421,424
bub_gb_cXtnFhcHDBQC,tableaudeparis01merc,0.9596199524940617,0.9439252336448598,404,421,428
bub_gb_cYN-em7QQpgC,magnumdictionari02dane,0.9188660801564027,0.9670781893004116,940,1023,972
bub_gb_cYVm84w0nDYC,bub_gb_c4_sH0OcC-IC,0.9806701030927835,0.9832041343669251,761,776,774
bub_gb_cZ0CeNHG5V0C,bub_gb_2TIuEZ1oa4AC,0.9301675977653632,0.9353932584269663,333,358,356
bub_gb_cZSuxm2KtdkC,bub_gb_AdrLChIHprMC,0.971830985915493,0.9794952681388013,621,639,634
bub_gb_cZSuxm2KtdkC,bub_gb_di9MMpD5gKYC,0.971830985915493,0.9703125,621,639,640
bub_gb_c_ACIvZzIcUC,bub_gb_AY9G5UUeFaIC,0.9529780564263323,0.9529780564263323,608,638,638
bub_gb_c_cuZXO_dEkC,bub_gb_CukYhCciK1IC,0.9338103756708408,0.9473684210526315,522,559,551
bub_gb_c_iAdtWLnlYC,bub_gb_GHcykmziMHcC,0.9895833333333334,0.9134615384615384,95,96,104
bub_gb_c_miZczFb7EC,bub_gb_UQY_AAAAcAAJ,0.9796296296296296,0.9688644688644689,529,540,546
bub_gb_ca07AAAAcAAJ,bub_gb_tFc7AAAAcAAJ,0.9157303370786517,0.9287749287749287,326,356,351
bub_gb_caO3Lq_48BkC,ilmentoreperfett04metr,0.966796875,0.9593023255813954,495,512,516
bub_gb_cbCx3SwL8zwC,bub_gb_08eQnaLcLlcC,0.9584,0.9630225080385852,599,625,622
bub_gb_cbHK3VALNVMC,apologiadegliac00castgoog,0.9217877094972067,0.9428571428571428,330,358,350
bub_gb_cbObI0KyKocC,bub_gb_INR1L787uZwC,0.9264705882352942,0.9156976744186046,315,340,344
bub_gb_ccNFGjjGp0MC,histoiredepolyb01polygoog,0.9304347826086956,0.9288194444444444,535,575,576
bub_gb_ccVV903ChCoC,histoireuniverse16psal,0.9653739612188366,0.973463687150838,697,722,716
bub_gb_cccU7WIgxPEC,bub_gb_FQkCtFehxQ0C,0.9695652173913043,0.9502840909090909,669,690,704
bub_gb_ccgYtzxRUmQC,oeuvresdescarro04scargoog,0.9469387755102041,0.9488752556237219,464,490,489
bub_gb_ccgYtzxRUmQC,uvresdescarron07scargoog,0.9510204081632653,0.9549180327868853,466,490,488
bub_gb_ccndZjsZp0MC,bub_gb_Xsl3sI_5gXMC,0.9850057670126874,0.9816091954022989,854,867,870
bub_gb_ccpdec5t3IMC,cihm_47576,0.9702549575070821,0.9487534626038782,685,706,722
bub_gb_cctgu0zGj3gC,delleantichitlon04fuma,0.9545454545454546,0.9545454545454546,420,440,440
bub_gb_ccxqEFgS9LgC,bub_gb_ywuxcFhEAZgC,0.9557522123893806,0.9446064139941691,324,339,343
bub_gb_cdLL3hAiANEC,bub_gb_Zqhc9dJZFbkC,0.9245283018867925,0.9289099526066351,392,424,422
bub_gb_cdSR6sRviBkC,bub_gb_E7mCp_QMBMgC,0.9662576687116564,0.9237536656891495,315,326,341
bub_gb_cdSR6sRviBkC,bub_gb_SlyX3Iptf5UC,0.950920245398773,0.9090909090909091,310,326,341
bub_gb_cdSR6sRviBkC,bub_gb_T2jCko4NkeoC,0.9631901840490797,0.9235294117647059,314,326,340
bub_gb_cd_c7r4t2YQC,bub_gb_TGDDeVrtluUC,0.9913793103448276,0.9745762711864406,230,232,236
bub_gb_cdodY4Tck0EC,bub_gb_VJ2A1jHRlQUC,0.9583333333333334,0.972809667673716,322,336,331
bub_gb_ceUJKx_GzUYC,oeuvrescompletes48voltuoft,0.9410480349344978,0.9493392070484582,431,458,454
bub_gb_ceUJKx_GzUYC,oeuvrescompltes134voltgoog,0.9388646288209607,0.947136563876652,430,458,454
bub_gb_cegyuAG32_UC,bub_gb_bIath433WTEC,0.9125475285171103,0.9561752988047809,240,263,251
bub_gb_ceuS9T0Dm28C,bub_gb_7lrRkkcDEfIC,0.9134615384615384,0.9134615384615384,570,624,624
bub_gb_ceuS9T0Dm28C,bub_gb_BVx8vIa0oJ4C,0.9375,0.9345047923322684,585,624,626
bub_gb_cg42Vo6o1_YC,bub_gb_Fxfe06CPV74C,0.9707495429616088,0.9619565217391305,531,547,552
bub_gb_cg42Vo6o1_YC,collectioncomple05rous,0.9707495429616088,0.9482142857142857,531,547,560
bub_gb_cgBR2q87guMC,bub_gb_Uu9DZ_VfdHcC,0.970108695652174,0.9321148825065274,357,368,383
bub_gb_cgBR2q87guMC,bub_gb_jXV129xOR2oC,0.9456521739130435,0.925531914893617,348,368,376
bub_gb_cgdP_TU35iYC,bub_gb_sclKQSHKRKcC,0.9897959183673469,0.9965753424657534,291,294,292
bub_gb_ch0o_s81hHcC,bub_gb_MDusNP8eQ-kC,0.9864864864864865,0.9864864864864865,73,74,74
bub_gb_ch7TrvcU0mwC,bub_gb_IvtC5mGSv4UC,0.9327354260089686,0.9497716894977168,416,446,438
bub_gb_ch7TrvcU0mwC,bub_gb_xRSWMsaKetQC,0.9417040358744395,0.9545454545454546,420,446,440
bub_gb_chbuOUYWvosC,voyagesimaginai00geogoog,0.9075268817204301,0.9075268817204301,422,465,465
bub_gb_chqxmDEBNuwC,bub_gb_82oTPrl2HwgC,0.9283196239717979,0.9186046511627907,790,851,860
bub_gb_chqxmDEBNuwC,lusitanialiberat00sous,0.9130434782608695,0.9055944055944056,777,851,858
bub_gb_chtn-lKnIBkC,bub_gb__9AAo5PX1VAC,0.9529553679131484,0.9164733178654292,790,829,862
bub_gb_ciFj_C2sRr0C,storiadeglieceli01verc,0.9639830508474576,0.9680851063829787,455,472,470
bub_gb_ciNHFnNRMS0C,bub_gb_ap1ZAAAAcAAJ,0.9475,0.9381188118811881,379,400,404
bub_gb_ciNHFnNRMS0C,joanniscorneliid00pauw,0.9375,0.9282178217821783,375,400,404
bub_gb_ciw4AAAAMAAJ,bub_gb_ytfjAAAAMAAJ,0.927536231884058,0.9230769230769231,384,414,416
bub_gb_cjAEwt1ScRIC,bub_gb_uEJcBV-Yn5gC,0.934984520123839,0.9467084639498433,302,323,319
bub_gb_cjQZmpVRBL4C,bub_gb_RBF1BDPGkugC,0.9675,0.9626865671641791,387,400,402
bub_gb_cjaC8fC3aAEC,bub_gb_HHCECCssI20C,0.9461206896551724,0.9420600858369099,439,464,466
bub_gb_cju9s45k99UC,bub_gb_h9FsoOZQduYC,0.9472361809045227,0.9240196078431373,377,398,408
bub_gb_ck3AGLRdEREC,bub_gb_EcIfKlL_urIC,0.9519450800915332,0.9285714285714286,416,437,448
bub_gb_ck7BBvKPfCQC,bub_gb_hKb_LU9QtAMC,0.9238095238095239,0.9238095238095239,388,420,420
bub_gb_ckAkbvDVWUIC,bub_gb_g94BCeYXCJMC,0.9289719626168225,0.9272388059701493,497,535,536
bub_gb_ckqtHxzZiFkC,bub_gb__t9yg0K5cYYC,0.9775429326287979,0.9647979139504563,740,757,767
bub_gb_cl2oCewIp-kC,bub_gb_keg7nteelfIC,0.9688715953307393,0.9764705882352941,498,514,510
bub_gb_cl2oCewIp-kC,bub_gb_tAGtYdmhwYwC,0.9708171206225681,0.9708171206225681,499,514,514
bub_gb_cl2oCewIp-kC,gri_33125008572907,0.9727626459143969,0.9727626459143969,500,514,514
bub_gb_cl2oCewIp-kC,teatroistoricode02mart,0.9669260700389105,0.9669260700389105,497,514,514
bub_gb_clcsvliUBHcC,bub_gb_OcJqaNDNTgIC,0.981021897810219,0.9781659388646288,672,685,687
bub_gb_clcsvliUBHcC,bub_gb_Q0Oc4aUlbi8C,0.9664233576642336,0.9692532942898975,662,685,683
bub_gb_clnWtbC5WFEC,bub_gb_6oxeBaxJVUQC,0.9012875536480687,0.9051724137931034,210,233,232
bub_gb_clnWtbC5WFEC,bub_gb_VkDzMVhw1O4C,0.9098712446351931,0.9298245614035088,212,233,228
bub_gb_clnWtbC5WFEC,bub_gb_cqGWcUqR0EYC,0.9184549356223176,0.9184549356223176,214,233,233
bub_gb_cm-mwZn9M-4C,histoiregnra24pr,0.9400826446280992,0.9400826446280992,455,484,484
bub_gb_cm257IRKWt0C,bub_gb_StxaHTeUa8wC,0.9637681159420289,0.9851851851851852,266,276,270
bub_gb_cmNHAAAAYAAJ,versucheberdie02humb,0.9708939708939709,0.9415322580645161,467,481,496
bub_gb_cmNHAAAAYAAJ,versucheberdieg01humbgoog,0.9230769230769231,0.9386892177589852,444,481,473
bub_gb_cmxaPfNUt9sC,bub_gb_KfWqQynENBcC,0.9448529411764706,0.9734848484848485,257,272,264
bub_gb_cmxaPfNUt9sC,bub_gb_YPzPmIv_aMIC,0.9411764705882353,0.9552238805970149,256,272,268
bub_gb_cn9qnXtLXvUC,bub_gb_v2iQ6QwgauUC,0.9230769230769231,0.9230769230769231,48,52,52
bub_gb_cnVqPFO5SRMC,bub_gb__aKSLhGnRP0C,0.9689655172413794,0.9711981566820277,843,870,868
bub_gb_cnh3Kcy-veIC,bub_gb_EeOjU8haPDAC_2,0.967948717948718,0.9638297872340426,453,468,470
bub_gb_cny2lIpAcr4C,bub_gb_-nwtSidjsJkC,0.966,0.9621513944223108,483,500,502
bub_gb_co2-aE07oqwC_2,bub_gb_G4QPAAAAQAAJ,0.9824797843665768,0.9798387096774194,729,742,744
bub_gb_co2-aE07oqwC_2,encyclopdiemtho19unkngoog,0.967654986522911,0.9689608636977058,718,742,741
bub_gb_co2-aE07oqwC_2,histoire103gail,0.9743935309973046,0.9717741935483871,723,742,744
bub_gb_cou_73bsJ1MC,bub_gb_tljulhMrrbkC,0.9702380952380952,0.9229898074745186,815,840,883
bub_gb_cpY6dSROEQAC,mmoiresdesba02gust,0.9621380846325167,0.9642857142857143,432,449,448
bub_gb_cqC98GxqUUQC,bub_gb_HeZQ4X_tEbcC,0.9506172839506173,0.9604989604989606,462,486,481
bub_gb_cqOJaY7pSJMC,bub_gb_Zb-jkahPiJAC,0.9279279279279279,0.9507692307692308,618,666,650
bub_gb_cqOYbtKmYEgC,perugiaaugusta00cris,0.9174757281553398,0.9174757281553398,378,412,412
bub_gb_cquo-SHyfhUC,bub_gb_lWhq-JTN5v4C,0.9542857142857143,0.962536023054755,334,350,347
bub_gb_csGVcbhQmagC,bub_gb_efQi3kn3iLQC,0.9174757281553398,0.9402985074626866,189,206,201
bub_gb_csGVcbhQmagC,bub_gb_oODXvksUUCAC,0.9660194174757282,0.9660194174757282,199,206,206
bub_gb_csHSYDbs78oC,istoriadellaconq00sol,0.9861111111111112,0.9623493975903614,639,648,664
bub_gb_csgslIv7GLUC,bub_gb_zQSWGEQ78OIC,0.9651741293532339,0.9150943396226415,388,402,424
bub_gb_cssXJnyQSfYC,bub_gb_4bmQ6uGo9GsC,0.958963282937365,0.9652173913043478,444,463,460
bub_gb_cssXJnyQSfYC,trattatodellagr01cresgoog,0.9114470842332614,0.9114470842332614,422,463,463
bub_gb_ctX9Koj5OcAC,bub_gb_RX6OVZNPwWcC,0.9508426966292135,0.9136302294197031,677,712,741
bub_gb_ctwc-qV9jskC,bub_gb_o6yJtBuHE_4C,0.9683377308707124,0.9708994708994709,734,758,756
bub_gb_ctxv1ycZ5mQC,bub_gb_3NGZIpdPn1kC,0.9343283582089552,0.945619335347432,313,335,331
bub_gb_cu1eknYNEPIC,b28777426_0002,0.9553398058252427,0.9498069498069498,492,515,518
bub_gb_cu9Jg9LEhBsC,histoiredunvoyag00jord,0.9351145038167938,0.9496124031007752,245,262,258
bub_gb_cuDYTC-VfM8C,bub_gb_r3KQXcUKj1AC,0.9654676258992806,0.9613180515759312,671,695,698
bub_gb_cv0BF35cAIgC,bub_gb_9IU-39sGvA0C,0.9714285714285714,0.9679715302491103,272,280,281
bub_gb_cv0BF35cAIgC,bub_gb_n7z2ihLHlGYC,0.9642857142857143,0.9507042253521126,270,280,284
bub_gb_cvJetieZejMC,bub_gb_63nt9lV1v5cC,0.95,0.9440993788819876,456,480,483
bub_gb_cvJetieZejMC,bub_gb_JM47_TMPKhIC,0.9458333333333333,0.9399585921325052,454,480,483
bub_gb_cw1Hhe_Nyj8C,bub_gb_9s2pOYYCywMC,0.9191919191919192,0.9215189873417722,728,792,790
bub_gb_cw1Hhe_Nyj8C,bub_gb_LC1RAAAAYAAJ,0.9558080808080808,0.9522012578616352,757,792,795
bub_gb_cw1Hhe_Nyj8C,bub_gb_YjGnfcq8pwQC,0.946969696969697,0.9493670886075949,750,792,790
bub_gb_cw1Hhe_Nyj8C,bub_gb_w5wBURxAieUC,0.9785353535353535,0.9760705289672544,775,792,794
bub_gb_cw2FZFqEcjkC,bub_gb_0fGGnspkO2IC,0.976878612716763,0.9712643678160919,338,346,348
bub_gb_cw2FZFqEcjkC,bub_gb_EwAA3mQPphMC,0.9710982658959537,0.9518413597733711,336,346,353
bub_gb_cwNGhm2TazUC,bub_gb__aKSLhGnRP0C,0.9756944444444444,0.9711981566820277,843,864,868
bub_gb_cwNGhm2TazUC,bub_gb_cnVqPFO5SRMC,0.9675925925925926,0.960919540229885,836,864,870
bub_gb_cwNGhm2TazUC,bub_gb_wTQ3jWPP-qQC,0.9421296296296297,0.9345579793340988,814,864,871
bub_gb_cwNGhm2TazUC,mmoirespourser14lena,0.9884259259259259,0.9816091954022989,854,864,870
bub_gb_cwsd4_vf2OsC,bub_gb_ezSml8GJN6oC,0.9735023041474654,0.9701492537313433,845,868,871
bub_gb_cwsd4_vf2OsC,provasdahistoria02sous,0.9585253456221198,0.9674418604651163,832,868,860
bub_gb_cwsd4_vf2OsC,provasdahistoria02sous_0,0.9608294930875576,0.9652777777777778,834,868,864
bub_gb_cxCdS1VBKVsC,bub_gb_M3lgCg5zTXQC,0.9357142857142857,0.9401913875598086,393,420,418
bub_gb_cxQk3z862Q0C,bub_gb_BbKow9o2UboC,0.9587020648967551,0.9672619047619048,650,678,672
bub_gb_cxQk3z862Q0C,bub_gb_DuqHQd89al0C,0.9690265486725663,0.9661764705882353,657,678,680
bub_gb_cxWgJY7KOfYC,bub_gb_UQG1d-CbpjkC,0.9404958677685951,0.9327868852459016,569,605,610
bub_gb_cxocgRtuB7gC,bub_gb_-EzIKDbSd50C,0.9748743718592965,0.9748743718592965,776,796,796
bub_gb_cxocgRtuB7gC,bub_gb_3kuYQRr-lCkC,0.9736180904522613,0.9797724399494311,775,796,791
bub_gb_cxocgRtuB7gC,bub_gb_Ei__7GiP0lIC,0.9711055276381909,0.968671679197995,773,796,798
bub_gb_cxocgRtuB7gC,bub_gb_hhyonpeeCSoC,0.9535175879396985,0.9535175879396985,759,796,796
bub_gb_cxocgRtuB7gC,mmoirespourser12lena,0.964824120603015,0.964824120603015,768,796,796
bub_gb_cxtX-2SmktIC,bub_gb_NmbOKopqmOcC,0.9382239382239382,0.9642857142857143,243,259,252
bub_gb_cxtX-2SmktIC,bub_gb_pg8PAAAAQAAJ,0.918918918918919,0.9754098360655737,238,259,244
bub_gb_cxtX-2SmktIC,bub_gb_q5Xc2rjj4toC,0.9420849420849421,0.953125,244,259,256
bub_gb_cxz1i3WIhKYC,oeuvresdemdesain04sain,0.9549902152641878,0.953125,488,511,512
bub_gb_cyeAqVE7tgoC,bub_gb_DrXrxWj-of8C,0.9713855421686747,0.9728506787330317,645,664,663
bub_gb_cyeAqVE7tgoC,bub_gb_eU4ToDSx98kC,0.9653614457831325,0.9712121212121212,641,664,660
bub_gb_cywBvFT4pEAC,bub_gb_6KwjbFrdoxAC,0.9686888454011742,0.9686888454011742,495,511,511
bub_gb_czVY91XXEqUC,bub_gb_SDiDDv5dENsC,0.9672131147540983,0.9645776566757494,354,366,367
bub_gb_czgOA7XpPtgC,bub_gb_Kt0R6Gx4UJsC,0.937037037037037,0.937037037037037,253,270,270
bub_gb_d-4zEABfFpIC,bub_gb_JH8Qjo62MaoC,0.9855072463768116,0.9577464788732394,272,276,284
bub_gb_d-xiBgzMr68C,oeuvresposthume38fredgoog,0.9205479452054794,0.9281767955801105,336,365,362
bub_gb_d-xiBgzMr68C,oeuvresposthumes05fred,0.9342465753424658,0.9266304347826086,341,365,368
bub_gb_d1-nfO1zrIwC,bub_gb_sTTVYyAYZMcC,0.9127906976744186,0.9515151515151515,314,344,330
bub_gb_d1HrJW97pKcC,bub_gb_2ydYTiF0IDgC,0.9668508287292817,0.9615384615384616,350,362,364
bub_gb_d1HrJW97pKcC,bub_gb_yY1CPnoefIIC,0.9696132596685083,0.9696132596685083,351,362,362
bub_gb_d1KUPyTBTLIC,bub_gb_bej_erxL6CYC,0.9004524886877828,0.9191685912240185,398,442,433
bub_gb_d1duQh_9dyAC,aviewsocietyand02moorgoog,0.929368029739777,0.9380863039399625,500,538,533
bub_gb_d1duQh_9dyAC,aviewsocietyand09moorgoog,0.9070631970260223,0.9190207156308852,488,538,531
bub_gb_d1duQh_9dyAC,b2877257x_0002,0.9516728624535316,0.973384030418251,512,538,526
bub_gb_d1duQh_9dyAC,viewofsocietyman02moor_1,0.9646840148698885,0.9755639097744361,519,538,532
bub_gb_d1duQh_9dyAC,viewsocietymanne02mooriala,0.949814126394052,0.9789272030651341,511,538,522
bub_gb_d1h9Dcjb4b8C,philosophiaenatu00newt,0.9222560975609756,0.9250764525993884,605,656,654
bub_gb_d1qAHq4yzbMC,bub_gb_F74XmI7bMjwC,0.9389140271493213,0.9346846846846847,415,442,444
bub_gb_d1qAHq4yzbMC,bub_gb_ZViW9U2QxSQC,0.9457013574660633,0.95,418,442,440
bub_gb_d2hiO5sQpBkC,bub_gb_xXGrZDjQtmUC,0.9130434782608695,0.9385474860335196,336,368,358
bub_gb_d3EFAAAAQAAJ,b21439114,0.9385665529010239,0.9385665529010239,550,586,586
bub_gb_d3gwlWYVTkIC,bub_gb_a8hSq57OW6gC,0.920863309352518,0.9014084507042254,256,278,284
bub_gb_d3iFdd2NO4kC,bub_gb_4_trT2qNPY4C,0.9064885496183206,0.9047619047619048,475,524,525
bub_gb_d3iFdd2NO4kC,bub_gb__i-Lo5azd-QC,0.9370229007633588,0.9264150943396227,491,524,530
bub_gb_d3iFdd2NO4kC,historiazaringob06scho,0.9217557251908397,0.9113207547169812,483,524,530
bub_gb_d4DWofdO9GsC,bub_gb_HYPXKoFBS9AC,0.95,0.9193548387096774,57,60,62
bub_gb_d4qcic-8AIYC,bub_gb_ULlNnJHBbLoC,0.9528795811518325,0.9891304347826086,182,191,184
bub_gb_d5ESxGiE_ZoC,bub_gb_2guP44zWvYcC,0.9533333333333334,0.9575892857142857,429,450,448
bub_gb_d5ESxGiE_ZoC,bub_gb_ztUDw3fvQ9EC,0.9555555555555556,0.9772727272727273,430,450,440
bub_gb_d5ESxGiE_ZoC,operaomniastudio10lupuuoft,0.9422222222222222,0.9380530973451328,424,450,452
bub_gb_d5iDEyIVXYUC,bub_gb_2utQKxgAHvcC,0.9444444444444444,0.9156908665105387,391,414,427
bub_gb_d66Q60pu1JMC,bub_gb_38elLL0At2YC,0.9595959595959596,0.9595959595959596,380,396,396
bub_gb_d681PH0myoEC,bub_gb_Jp3wQSehJPMC,0.9628252788104089,0.9384057971014492,259,269,276
bub_gb_d6MO0rficzkC,collectionunive03ussigoog,0.9500891265597148,0.9586330935251799,533,561,556
bub_gb_d6MO0rficzkC,collectionunive45ussigoog,0.9607843137254902,0.9522968197879859,539,561,566
bub_gb_d73Ee7BykS0C,bub_gb_Q9hkAAAAcAAJ,0.9516685845799769,0.9549653579676675,827,869,866
bub_gb_d75UDQXJm3gC,bub_gb_Bn74sLIeJqYC,0.920303605313093,0.9065420560747663,485,527,535
bub_gb_d762fsW8BgoC,bub_gb_IBcksLS4-BUC,0.9257142857142857,0.9257142857142857,162,175,175
bub_gb_d7HJ3db_2toC,bub_gb__7RG205teIgC,0.9305555555555556,0.9054054054054054,67,72,74
bub_gb_d7KTA32LniwC,bub_gb_ZAzMO64HZdsC,0.9182389937106918,0.9700996677740864,292,318,301
bub_gb_d7awrG0e0SkC,bub_gb_Utq46HevEIkC,0.967391304347826,0.967391304347826,445,460,460
bub_gb_d7eWhisxAU0C,bub_gb_ElJUfGbLLskC,0.9559014267185474,0.9571428571428572,737,771,770
bub_gb_d8DCZt9ACYcC,bub_gb__3CGO4XYwp8C,0.9391304347826087,0.9152542372881356,216,230,236
bub_gb_d8kiPZ2JNEYC,bub_gb_d-jgxQ8cfH8C,0.9836065573770492,0.9523809523809523,240,244,252
bub_gb_d91eHbqw1GMC,dellaperfettapoe03murauoft,0.9267399267399268,0.937037037037037,253,273,270
